script,year,character,gender,line
Pink,,Andrea,female,Andrea just collapses on the sofa. Holds her face
Pink,,Kasturi Lal,female,terrace. He can hear the phone ringing. Kasturi Lal
Pink,,Kasturi Lal's ',female,"Kasturi Lal's 'bahu' covered with a ghunghat,"
Pink,,Kasturi Lal,female,"years... from her point of view we see Kasturi Lal,"
Pink,,Andrea,female,Andrea is looking out of the window.
Pink,,Andrea,female,Andrea gets off... she has hardly drank the beer
Pink,,Andrea,female,Andrea enters and shuts the foor behind her
Pink,,Andrea,female,"Falak looks at Andrea, she has the pint in her"
Pink,,Andrea,female,Andrea tum bata nahi sakti thi
Pink,,Kasturi Lal,female,Kasturi Lal is up on the chhat lying on his cot.
Pink,,Kasturi Lal,female,pictures of a younger Kasturi Lal with the family.
Pink,,Andrea,female,Andrea asleep. By her side table a picture of a
Pink,,Andrea,female,younger Andrea with strict looking parents and a
Pink,,Andrea,female,Andrea who is trying her best to smile. Falak is
Pink,,Andrea,female,Andrea's face. Minal walks in. Smiles. Falak shakes
Pink,,Karol Bagh,male,Karol Bagh house. The parents look a stark contrast
Pink,,Andrea,female,It is a groggy Andrea who doesn't like the taste of
Pink,,Minal,female,And Minal tries to tickle her. Andrea runs. Falak
Pink,,Kasturi Lal,female,An embarrassed Kasturi Lal is sipping some tea.
Pink,,Andrea,female,Andrea is standing but suddenly she panics as she
Pink,,Bas,male,Nahi aise hi. Bas. Pooch raha
Pink,,Andrea,female,Andrea opens the door for him. He goes out. Andrea
Pink,,Andrea,female,Andrea's phone rings. She continues to ignore it.
Pink,,Kasturi Lal,female,"Kasturi Lal on the road, brakes hard - two bikes"
Pink,,Kasturi Lal,female,Kasturi Lal reacts. Ankit changes his tune.
Pink,,Kasturi Lal,female,Kasturi Lal is calling from outside his house in
Pink,,Andrea,female,Falak is trying Andrea's and Minal's numbers
Pink,,Andrea,female,Their phones are off as Andrea is in the office in
Pink,,Sanjeev,male,Sanjeev's cabin. Sanjeev is talking as he is
Pink,,Sara,female,An invalid Sara is lying on the bed.
Pink,,Sara,female,hand. He is trying to get Sara to place her thumb
Pink,,Kasturi Lal,female,Tea has been served. Kasturi Lal is sitting
Pink,,Minal,female,Suman and Minal look at each other
Pink,,Jahan kuchh,female,Jahan kuchh na ho wahan umeed
Pink,,Andrea,female,Ritwik sits with Andrea on a table.
Pink,,Andrea,female,"Andrea's phone beeps and as she looks down, she"
Pink,,Andrea,female,A terrified Andrea is drinking water in a bye lane.
Pink,,Andrea,female,"As Andrea opens the door and comes in, she sees"
Pink,,Andrea ke saath,female,Tumhare aur Andrea ke saath jo
Pink,,Andrea,female,Andrea is at the window looking out. Same room.
Pink,,Andrea,female,Falak looks at Minal and Andrea. Minal gestures for
Pink,,Andrea,female,Andrea is shocked. Minal is also taken aback.
Pink,,Andrea,female,She keeps the phone down. Minal and Andrea just
Pink,,Minal,female,Ankit pushes Minal out. For a moment we feel her
Pink,,Andrea,female,Minal doesn't say anything. Andrea comes in.
Pink,,Andrea,female,The girls in a huddle. Andrea and Falak are hugging
Pink,,Andrea,female,"are also standing there. Andrea, Minal and Falak"
Pink,,Sarla,female,"police vehicle starts, Sarla and the other lady cop"
Pink,,Andrea,female,and they drive away. Falak and Andrea run after the
Pink,,Andrea,female,Andrea give up as they cannot chase the vehicle
Pink,,Kasturi Lal ko,female,Kasturi Lal ko phone karo aur
Pink,,Andrea,female,A hassled Andrea and Falak are seen inquiring
Pink,,Usko,male,Usko le gaye - charge  kya
Pink,,Andrea,female,A hassled Andrea and Falak are sitting in the
Pink,,Andrea,female,Falak nods and brings out a paper to him. Andrea
Pink,,Andrea,female,Andrea and Falak Google Deepak’s background.
Pink,,Andrea,female,are stepping in. Falak and Andrea manage to stand
Pink,,Andrea,female,Andrea and Falak are sitting awake.
Pink,,Minal,female,We see Minal being brought out byt the girls. Her
Pink,,Minal Arora,female,State Vs Minal Arora and others
Pink,,Minal Arora,female,invite kiya toh Minal Arora aur
Pink,,Minal Arora,female,Minal Arora ke saath Surajkund ke
Pink,,Minal Arora ki,female,"aakar, mere client Minal Arora ki"
Pink,,Minal Arora,female,Exhibit PW 1/1 hai Sir! Minal Arora
Pink,,Mukesh,male,liye RS resort ke waiter Mukesh
Pink,,Minal,female,"move forward and Deepak, Minal and the other two girls begin"
Pink,,Sara,female,An invalid Sara is lying on the bed.
Pink,,Sarla Ji,female,Nice sari Sarla Ji! Sab guests mein
Pink,,Minal Arora,female,"""RS Resort mein Minal Arora ne"
Pink,,Andrea,female,Andrea is in the court. Prashant is questioning her.
Pink,,Andrea,female,All overlapping each other until Andrea finishes.
Pink,,Andrea,female,Andrea aap North East se hain
Pink,,Andrea,female,So Andrea what was the reason ki
Pink,,Andrea,female,Andrea us room mein kyun gayi aur
Pink,,Andrea,female,"young man, Andrea is a very pretty"
Pink,,Falak Ali ko bulana,female,Falak Ali ko bulana chahunga! I
Pink,,Falak Ali,female,You can go Dumpy. Falak Ali. Aap
Pink,,Minal,female,Deepak and Minal walking. Deepak has his handkerchief in his
Pink,,Minal Arora ko,female,uske liye main Minal Arora ko
Pink,,Andrea,female,"nahi chhodo, phir kabhie but Andrea"
Pink,,Andrea,female,- Vishwa ne Andrea ka drink
Pink,,Bahar,female,Bahar aapne Rajvir ke saath ek
Pink,,Andrea,female,away. Falak gets up. Andrea holds her. She sits down. Minal
Pink,,Bahar,female,Bahar aapas mein rate ki baat ki
Pink,,Andrea,female,Andrea aur Falak bahane ke saath ek
Pink,,Andrea sirf bathroom,female,Andrea sirf bathroom use karne ke
Pink,,Andrea,female,smoking aur Andrea wapis laut ke
Pink,,Kasturi Lal Ji,female,landlord Kasturi Lal Ji ka written
Pink,,Minal Arora ke liye,female,charges lagana Minal Arora ke liye
Pink,,Andrea,female,Sir voh ladka roz office se Andrea
Pink,,Minal Arora - in,female,Minal Arora - in that case hum yeh
Pink,,Falak Ali,female,like to again call Falak Ali on the
Pink,,Andrea,female,I know what I am doing Andrea.
Pink,,Falak Ali,female,the charge under PITA! Falak Ali!
Pink,,Minal,female,Lekin Sir paise leke Minal ka man
Pink,,Andrea,female,Andrea is sitting in a corner crying her heart out.
Pink,,Minal,female,"As Minal slaps and then hugs Falak, Falak now really starts"
Pink,,Andrea ko bulatey -,female,Mere baad wapis Andrea ko bulatey -
Pink,,Falak Ali confession - ab,female,Falak Ali confession - ab record pe
Pink,,Lena,female,Lena dena toh vaise meri client ki
Pink,,Andrea ki,female,Andrea ki toh photo nahi hai -
Pink,,Minal Arora ek hi,female,Minal Arora ek hi time pe ek hi moving vehicle mein
Pink,,Falak Ali ki,female,Iske liye Falak Ali ki recording jo humney submit ki
Pink,,Minal Arora,female,"hua, uspe Minal Arora ke ungliyun"
Pink,,Falak Ali,female,mein aapke paas Falak Ali ka
Pink,,Minal Arora,female,to murder ke under main Minal Arora
Pink,,Minal Arora ke khilaaf 307 ke,female,case. Although Minal Arora ke khilaaf 307 ke case mein gawah bhi
Pink,,Falak Ali,female,Falak Ali aur Andrea Taraing ke khilaaf jo bhi charges hain voh
Pink,,Falak Ali,female,Falak Ali aur Andrea Taraing ke
Pink,,Andrea,female,Andrea just turns back and looks at the girls.
Pink,,Andrea,female,Andrea comes out of the loo to see it is dark. She is
Queen,,Rani,female,goodbye to vijay. Rani and vijay standing a little away from
Queen,,Didi,female,Didi aaj toh chamak rahey ho
Queen,,Ritu,female,"hai london jaane ko, par Ritu bhi"
Queen,,Rani,female,Rani and Vijay at a cafe. Vijay is a nice looking guy in
Queen,,Rani,female,Rani!! Mummy se baat karney ki koyi
Queen,,Rani,female,"Rani comes out running from the cafe, Chintu sees her crying,"
Queen,,Rani,female,Rani through the rear view mirror.
Queen,,Rani,female,Flashback: Dad is at the counter. Rani is helping with
Queen,,Rani,female,preparing some new recipe inside the kitchen. Rani runs out
Queen,,Rani,female,Rani offers them the new mithai. Vijay is sneaking a look at
Queen,,Rani,female,Rani is feeling a little uncomfortable and is about to turn
Queen,,Rani,female,The dhingras notices this. Rani turns around and gives one
Queen,,Rani,female,Rani tells innocently while vijay keeps looking at her
Queen,,Rani,female,Rani looks away and goes into the kitchen.
Queen,,Rani,female,"outside the house. Rani comes running in looking very upset,"
Queen,,Rani,female,Rani is running up to her room.
Queen,,Rani,female,"But Rani doesn't look back, she runs into her room and"
Queen,,Rani,female,A baking class is in progress. Rani wearing a lab coat is
Queen,,Rani,female,Rani sitting with Sonal checking out salwar kameez at central
Queen,,Rani,female,Rani and sonal at a ram laddoo stall
Queen,,Rani,female,"Rani and sonal standing at the college gate, rani waiting"
Queen,,Rani,female,the same friend of his sits on it and walks up to Rani and
Queen,,Rani,female,her friends. He makes a face as if disheartened by Rani's
Queen,,Rani,female,"Rani, as she's walking away, hears this and she breaks into a"
Queen,,Rani,female,"Rani at the college gate, she sees a bike full of balloons"
Queen,,Rani,female,"catches him, Rani sees this and breaks into a laugh."
Queen,,Rani,female,Rani in the library. She is at the book shelf looking for a
Queen,,Rani,female,"Rani looks at him for a few seconds, there is a hint of smile"
Queen,,Rani,female,Rani sitting in western clothes. A Chinese restaurant. We
Queen,,Rani,female,"Rani is sitting opposite Vijay, she is wearing the zaree"
Queen,,Rani,female,Rani beta darvaaza khol. Sab theek
Queen,,Didi,female,Didi ... bhaiyya kuch keh rahey
Queen,,Rani,female,Vijay looks frustrated and embarrassed. Rani blushes and
Queen,,Rani,female,Rani’s mom is outside the door looking worried and helpless.
Queen,,Kamla,female,Kamla bua is holding rani’s mom
Queen,,Rani,female,"Rani main kamla bua, khol na"
Queen,,Beti,female,"Beti main indore wali chachi, baat"
Queen,,Rani,female,"Rani is sitting on her bed crying, removing her dry mehandi,"
Queen,,Rani,female,Vijays measurements. Rani is holding a strange international
Queen,,Rani,female,Rani looks at him as it dawns upon her that its time for him
Queen,,Rani,female,"Rani dropping vijay at the airport with his parents, Rani and"
Queen,,Rani,female,"Rani dressed in a salwar kameez, all pooja material is laid"
Queen,,Rani,female,"on the table, Rani is sitting with a chhanni in front of the"
Queen,,Rani,female,Rani just shakes her head slightly.
Queen,,Rani,female,A bunch of Rani’s relatives sitting outside. Chacha is
Queen,,Rani,female,Rani is sitting on the bed. Her eyes fall on one suitcase
Queen,,Rani,female,Rani squeals and gets up and hugs sonal excited.
Queen,,Rani,female,Rani starts wrapping the saree around herself. She gets busy
Queen,,Rani,female,Rani signs the withdrawal slip. Her engagement ring flashing
Queen,,Rani,female,who has mehandi on her hands. Rani and the cashier get
Queen,,Rani,female,It's middle of the night and we see Rani's dad standing
Queen,,Rani,female,Rani bete tune kuch khaya bhi nahi
Queen,,Rani,female,to take a sip when Rani's door opens and Rani comes out.
Queen,,Rani,female,"Rani is quiet for awhile, then looks at him"
Queen,,Rani,female,"Rani, her dad, mom and Chintu driving somewhere late in the"
Queen,,Rani,female,"night, everyone is quiet. Rani looks like she's been up all"
Queen,,Rani,female,"night. Rani's dad is driving, Rani is sitting next to him,"
Queen,,Rani,female,looking out and looking lost and sad. Rani's mom and Chintu
Queen,,Indira Gandhi,female,Silence. We see a sign saying take a right for 'Indira Gandhi
Queen,,Indira Gandhi,female,We see them entering the departure area of “Indira Gandhi
Queen,,Rani,female,Rani’s dad removing her luggage out of the dickey. Rani
Queen,,Rani,female,"Rani takes her big suitcase and starts walking away, shes"
Queen,,Rani,female,"As Rani reaches the entrance, she turns back and sees all 3"
Queen,,Rani,female,Rani’s eyes shut. As the plane climbs higher everything
Queen,,Rani,female,Rani walks out of the airport. (NEED TO FIGURE IF WE
Queen,,Rani,female,"Rani along with sonal and two other friends of hers in a bus,"
Queen,,Rani,female,Rani is cold she opens her suitcase and takes out a
Queen,,Rani,female,"Rani tries to stop many taxies, then realizes theres a queue"
Queen,,Rani,female,"A cab comes and stands in front of Rani, she sits in the cab."
Queen,,Rani,female,Rani tries to read out the address to the driver.
Queen,,Rani,female,The cab comes and stops outside the hotel. Rani gets off the
Queen,,Rani,female,takes out his rent and hands her the rest of it back. Rani
Queen,,Rani,female,Rani drags her bag inside the lobby of the hotel. There is no
Queen,,Rani,female,"Rani realises. heartbreak in eyes, she drags the words out"
Queen,,Rani,female,reaches her room. The room from Rani's point of view.
Queen,,Rani,female,We see packed suit cases lying around Vijay’s room. Rani
Queen,,Rani,female,"Rani’s mom in her bedroom getting ready to go somewhere, as"
Queen,,Rani,female,Rani is just sitting there looking at all the chaos happening
Queen,,Rani,female,"Rani lying in bed, fast asleep. Its late evening now. Loud"
Queen,,Rani,female,"Screaming gets louder.. Rani hears the main door shut loudly,"
Queen,,Rani,female,"something in french and kicks the door and runs down, Rani"
Queen,,Rani,female,Rani stands in her balcony trying to peep into the room next
Queen,,Rani,female,Rani quietly standing in her balcony looking at her but
Queen,,Rani,female,cigrette lights it and looks at Rani challengingly. Rani
Queen,,Rani,female,laughing. Rani doesn’t know what to make of this reaction.
Queen,,Rani,female,Rani at the reception of the hotel
Queen,,Rani,female,Rani is sitting on one of the tables at a restaurant and the
Queen,,Rani,female,waiter comes with the menu Rani looks at the menu and it's
Queen,,Rani,female,Rani looks like she is about to throw up. She tries to
Queen,,Rani,female,noises. And everyone turns to look at her. Rani looks
Queen,,Rani,female,"leading them, he sees Rani throwing up."
Queen,,Rani,female,taking pictures of Rani who is still throwing up.
Queen,,Rani,female,Rani runs away from the restaurant in embarrassment. The
Queen,,Rani,female,Rani almost about to breakdown takes out the money and gives
Queen,,Rani,female,Rani being taken in the cop car.
Queen,,Rani,female,Rani finds her passport and hands it over to Vijaylaxmi
Queen,,Rani,female,Rani sitting at the reception while the french girl speaks to
Queen,,Rani,female,of her friends are talking to rani. Rani waiting and watching
Queen,,Rani,female,Rani looks at her in shock. The girl grins
Queen,,Rani,female,The french girl nods. Rani shakes her head.
Queen,,Rani,female,Rani finally has a little look of acceptance for Vijaylaxmi
Queen,,Rani,female,Rani laughs she’s finished her sandwich and nibbling on the
Queen,,Ricky,male,She smiles and waves at Vijaylaxmi and Ricky as they leave.
Queen,,Rani,female,Rani lying on her bed switching channels when her phone
Queen,,Rani,female,"Rani is listening not responding, dadi trying to probe"
Queen,,Rani,female,Rani standing at a street with a map in her hands trying to
Queen,,Rani,female,Rani standing to cross the road looking at her left when the
Queen,,Rani,female,Rani is leaning against the railing of a bridge. She sees a
Queen,,Rani,female,"Rani standing at the bridge, a couple next to her kissing,"
Queen,,Rani,female,"the guy looking at Rani as if mocking her, in another"
Queen,,Rani,female,Rani walking away a girl comes to her and hands her a camera
Queen,,Rani,female,Rani lands up at a bridge which has locks on either side of
Queen,,Rani,female,Rani takes a deep breath and nods. She takes a lock from him
Queen,,Rani,female,Rani walking up the stairs opposite the eiffel tower and
Queen,,Rani,female,"Rani keeps walking towards the Eiffel Tower, comes and stands"
Queen,,Rani,female,"Rani and Vijay having a picnic near India gate, chintu is"
Queen,,Rani,female,"Rani is walking away from the tower, she’s walking faster,"
